TCODE [C(00040)]`PARAM [C(00508)]
S_HC2_76000010`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=UGX_BATCH00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_HRI_55000079`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPITRF00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_HRJ_73000013`  /*START_REPORT D_SREPOVARI-REPORTTYPE=AQ;D_SREPOVARI-REPORT=/SAPQUERY/HJG;D_SREPOVARI-EXTDREPORT=JP_SHUKKO;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000003`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCMLI09;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000004`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCLGA00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000005`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCLGV00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000006`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HINCEDT0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000007`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HINCANN0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000008`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HINCKTO0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000009`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HINCLJN0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000010`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HINCPTX0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=SV0;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000011`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HINIHRA0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_HRM_42000012`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HINIDAB0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=PIL1;D_SREPOVARI-NOSELSCRN=;
S_KA5_12001001`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RADMROHITS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KA5_12001135`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RADSPC_IP_STATUS_UPDATE;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KFM_59000006`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=TRM 01VTVBARW_DL                    0LOSSDMVALS;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KFM_86000165`  /*START_REPORT D_SREPOVARI-REPORTTYPE=AQ;D_SREPOVARI-REPORT=/SAPQUERY/LMG;D_SREPOVARI-EXTDREPORT=V;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KFM_86000166`  /*START_REPORT D_SREPOVARI-REPORTTYPE=AQ;D_SREPOVARI-REPORT=/SAPQUERY/LMG;D_SREPOVARI-EXTDREPORT=IS;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KFM_86000306`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RBCA_US_DELETE_MEMO;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KFM_86000307`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RBCA_US_DEL_MEMO_MASS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KFM_86000308`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RBCA_US_MEMO_ITEMLG;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000034`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMFP02;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000035`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMFK04;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000036`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMFK02;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000038`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMFS02;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000039`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMFC02;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000040`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMFV02;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000041`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMUD62;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000046`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA1                      3FMB4015;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000047`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA1                      3FMB4014;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000048`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA                       2FMB4012;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000049`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA1                      3FMB4017;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000050`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA1                      3FMB4016;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000054`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA1                      3FMB4009;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000055`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA                       2FMB4003;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000056`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMEP3B;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000058`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMFBAO;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000059`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=BPDIST04;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000061`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFFMSD07;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000159`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA                       0FMB4601;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000160`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RE;D_SREPOVARI-REPORT=;D_SREPOVARI-EXTDREPORT=FM  01IFMEISA                       0FMB4602;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000321`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RW;D_SREPOVARI-REPORT=FCT1;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000323`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RW;D_SREPOVARI-REPORT=4FTS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000325`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RW;D_SREPOVARI-REPORT=4FTB;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000326`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RW;D_SREPOVARI-REPORT=4F2B;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000327`  /*START_REPORT D_SREPOVARI-REPORTTYPE=RW;D_SREPOVARI-REPORT=4FST;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_38000356`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=GMCOACTIVATE;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000283`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPITIGA0_PS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000284`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPITIGA0_PS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000300`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPFORMU0PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000301`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPLSPTU0PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000302`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPSEEOU_PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000303`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPLSPTU0PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000304`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPSEEOU_PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000305`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPLAVGF0PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000307`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPIAVGF0PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000312`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUHERG0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000313`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUHESG1;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000314`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUUSSG0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KI4_55000315`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUUSSG1;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_08000348`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RICL_JOURNAL_ENTRY;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_08000349`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RICL_STATUS_REPORTS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_08000352`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RICL_OVERPAID;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_08000353`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RICL_CLAIMS_LIST;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_08000359`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RICL_REASSIGNMENT;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_74002467`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=BUSPCDACT;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_74002478`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RFKKBE_OPI1;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000014`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=REAOPERAND;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000015`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=REA_PRICE_NEW;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000016`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=REASCHEMA;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000018`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RBPCTFO;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000019`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RELADB01;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000020`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RELADB02;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000021`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RELCORRLIST;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000022`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RESANL00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000025`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=REABILLDOC;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000027`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=REAGASDATE;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000768`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=REEDMSETTLDOCCREATE;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KK4_82000769`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=REEDMSETTLDOCSTART;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KP6_83000037`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RTHMHR_HR_SETTLEMENT;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KPH_31000486`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HCNCEDT0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KPH_31000487`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HCNCKTO0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KPH_31000488`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HCNCLJN0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KPH_31000489`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HKRCEDT0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KPH_31000490`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HKRCKTO0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KPH_31000492`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HKRCLJN0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_KPH_31000613`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HKRCPTX0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L4H_49000882`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUINAIL;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L4H_49001275`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUTMSI0_PS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L4H_49002268`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPLATFV0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L4H_49002373`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPTZKMN3;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L4H_49002467`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCTCFW0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L4H_49003511`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPITRF00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L4H_61015807`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPIPSR00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L6B_69000187`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUGVTA0PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=SAP&EXP_YEAR;D_SREPOVARI-NOSELSCRN=;
S_L6B_69000188`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPSVT1U0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L6B_69000217`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCGSRP0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L6B_69000218`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPSSESP0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L6B_69000442`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPIPSR00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24000598`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUSEN61FPBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=X;
S_L7D_24000599`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPDHDL9SV1;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24000600`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPEXPTGGS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24000601`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUGENF1PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24000602`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPTQTAF0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24000603`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPLAWDF0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24000604`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUDECF0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24000605`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPUSEN61FPBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24001071`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HRUC0267;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24001239`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCVALPT0PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24001240`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCBDAPT9PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24001241`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCSENPT1PBS;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24001522`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=RPCLOW00;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
S_L7D_24001545`  /*START_REPORT D_SREPOVARI-REPORT=HNZLUPDSA0;D_SREPOVARI-EXTDREPORT=;
