MANDT [C(00006)]`AGR_NAME [C(00060)]`TEXT [C(00160)]`SPRAS [C(00002)]`LINE [N(00010)]
400`  SAP_QM_IM_QPLANNER_INSP`  Inspection Processing by Quality Planner`  E`  00000
400`  SAP_QM_IM_RES_REC`  Results Recording`  E`  00000
400`  SAP_QM_IM_SAMPLE`  Sample Management`  E`  00000
400`  SAP_QM_IT_CALIB_INFO`  Calibration Information`  E`  00000
400`  SAP_PP_PI_SF_INFO_STD`  Evaluate Shop Floor Information System`  E`  00000
400`  SAP_PP_PI_STD_TEXT_EXP`  Edit Standard Text`  E`  00000
400`  SAP_QM_CA_OUTGOING_CERT`  Creation of Certificates in Sales and Distribution`  E`  00000
400`  SAP_QM_IM_COSTS`  Administration of QM Orders`  E`  00000
400`  SAP_QM_IM_DEFECTS_REC`  Defects Recording`  E`  00000
400`  SAP_QM_IM_LOT_COMPLETION`  Inspection Lot Completion`  E`  00000
400`  SAP_QM_IM_COSTS_DISPLAY`  Display of Quality-Related Costs`  E`  00000
400`  SAP_CS_AG_WARRANTIES_DISPLAY`  Display of Warranties`  E`  00000
400`  SAP_CS_AG_WARRANTIES_PROCESS`  Editing of Warranties`  E`  00000
400`  SAP_CS_CI_ADMIN`  Customer Interaction Center Administration`  E`  00000
400`  SAP_CS_CI_AGENT`  Customer Interaction Center (Front Office)`  E`  00000
400`  SAP_PP_PLANNEDORDER_APP`  Planned Order Fact Sheet`  E`  00000
400`  SAP_PP_PRDORDIS_DT_APP`  Manage Production Orders or Process Orders`  E`  00000
400`  SAP_CS_IB_INSTALLED_BASE_PROC`  Editing of Installed Base`  E`  00000
400`  SAP_CS_SE_DISPLAY_NOTIF_ORDERS`  Display of Service Notifications and Orders`  E`  00000
400`  SAP_CS_SE_PROCESS_NOTIF_ORDERS`  Editing of Service Notifications and Orders`  E`  00000
400`  SAP_CS_CI_INFOSYSTEM`  Contact History for Groups and Agents`  E`  00000
400`  SAP_CS_CM_SOL_DATA_BASE_PROC`  Editing of Solution Database`  E`  00000
400`  SAP_CS_IB_INSTALLED_BASE_DISPL`  Display of Installed Base`  E`  00000
400`  SAP_QM_CA_OUTCERT_MAINT`  Administration of Certificate Master Data`  E`  00000
400`  SAP_TRANSLSUPERCOORD`  Obsolete translator role`  E`  00000
400`  SAP_DAAG_ADMIN`  Administrator for Data Aging and Partition Management`  E`  00000
400`  SAP_DAAG_EXPERT`  Data Aging Expert`  E`  00000
400`  SAP_PP_UNCOVSO_MR_APP`  Monitor External Requirements`  E`  00000
400`  SAP_PP_WORKCENTER_APP`  Work Center Fact Sheet`  E`  00000
400`  SAP_QM_CA_INCOMING_CERT`  Monitoring of Certificate Receipt`  E`  00000
400`  SAP_PP_RESOURCE_APP`  Resource Fact Sheet`  E`  00000
400`  SAP_PP_SFC_CONFIRMATIONS`  Production Order - Confirmations`  E`  00000
400`  SAP_PP_SFC_GM`  Production Order - Goods Movements`  E`  00000
400`  SAP_PP_SFC_MAT_MANAGEMENT`  Production Order - Materials Management`  E`  00000
400`  SAP_PP_SFC_OCM`  Production Order - Order Change Management`  E`  00000
400`  SAP_PP_SFC_ORDERS`  Production Order - Processing`  E`  00000
400`  SAP_PP_SFC_ORDER_EXCEPTIONS`  Production Order - Reprocessing`  E`  00000
400`  SAP_PP_SFC_PERFORMANCE`  Production Order - Production Information System`  E`  00000
400`  SAP_PP_SFC_PRODUCTION_OPERATOR`  Production Operator in Production`  E`  00000
400`  SAP_PP_SFC_PRT`  Production Order - Production Resource/Tool`  E`  00000
400`  SAP_PP_SFC_WM`  Production Order - Warehouse Management`  E`  00000
400`  SAP_PP_UNCOVPRDREQ_DT_APP`  Manage Internal Requirements`  E`  00000
400`  SAP_PP_UNCOVPRDREQ_MR_APP`  Monitor Internal Requirements`  E`  00000
400`  SAP_PP_UNCOVSO_DT_APP`  Manage External Requirements`  E`  00000
400`  SAP_CS_AG_CUST_ORDER_COMPLETE`  Editing of Sales Order Settlement and Billing Document`  E`  00000
400`  SAP_CS_AG_CUST_ORDER_DISPLAY`  Display of Service Agreements, Sales Orders, and Billing Documents`  E`  00000
400`  SAP_CS_AG_CUST_ORDER_PROCESS`  Editing of Sales Order and Customer Repair Order`  E`  00000
400`  SAP_CS_AG_PROCESS`  Editing of Service Agreements`  E`  00000
400`  SAP_PP_PI_MASTER_RECIPE_STD`  Display Master Recipe`  E`  00000
400`  SAP_PP_PI_MAT_STAGING_EXP`  Execute Material Staging for Order`  E`  00000
400`  SAP_PP_PI_MAT_STAGING_STD`  Display Material Staging for Order`  E`  00000
400`  SAP_PP_PI_MA_BATCH_REC_WL_CUM`  MiniApp: Worklist for Batch Records - Accumulated`  E`  00000
400`  SAP_PP_PI_MA_PI_SHEET_WL_CUM`  MiniApp: Worklist for PI Sheets - Accumulated`  E`  00000
400`  SAP_PP_PI_MA_PROC_ORDER_WL_CUM`  MiniApp: Worklist for Process Orders - Accumulated`  E`  00000
400`  SAP_PP_PI_MFG_COCKPIT_1_EXP`  Edit Manufacturing Cockpit for Manager/Engineer`  E`  00000
400`  SAP_PP_PI_MFG_COCKPIT_2_EXP`  Edit Manufacturing Cockpit for Plant Manager`  E`  00000
400`  SAP_PP_PI_MPARTS_INFO_STD`  Evaluate Missing Parts Info System`  E`  00000
400`  SAP_PP_PI_ORDER_RECORD_STD`  Display Order Record`  E`  00000
400`  SAP_PP_PI_ORDER_CONF_EXP`  Enter Confirmation for Order`  E`  00000
400`  SAP_PP_PI_ORDER_CONF_STD`  Display Confirmation for Order`  E`  00000
400`  SAP_PP_PI_ORDER_CONF_SUPER`  Correct Confirmations for Order`  E`  00000
400`  SAP_PP_PI_ORDER_INFO_STD`  Evaluate Order Info System`  E`  00000
400`  SAP_PP_PI_ORDER_RECORD_EXP`  Store Order Record`  E`  00000
400`  SAP_PP_PI_PI_SHEET_EXP`  Maintain PI Sheet`  E`  00000
400`  SAP_PP_PI_PI_SHEET_SUPER`  Check PI Sheet and Set to "Technically Complete"`  E`  00000
