MANDANT [C(00006)]`OBJECTCLAS [C(00030)]`OBJECTID [C(00180)]`CHANGENR [C(00020)]`TABNAME [C(00060)]`TABKEY [C(00140)]`FNAME [C(00060)]`CHNGIND [C(00002)]`TEXT_CASE [C(00002)]`UNIT_OLD [C(00006)]`UNIT_NEW [C(00006)]`CUKY_OLD [C(00010)]`CUKY_NEW [C(00010)]`VALUE_NEW [C(00508)]`VALUE_OLD [C(00508)]
400`  PFCG`  SAP_BR_BUPA_MASTER_SPECIALIST`  0000240470`  AGR_USERS`  400SAP_BR_BUPA_MASTER_SPECIALIST SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BUYER`  0000240471`  AGR_USERS`  400SAP_BR_BUYER                  SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CASH_SPECIALIST`  0000240472`  AGR_USERS`  400SAP_BR_CASH_SPECIALIST        SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CREDIT_CONTROLLER`  0000240473`  AGR_USERS`  400SAP_BR_CREDIT_CONTROLLER      SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DESIGN_ENGINEER`  0000240474`  AGR_USERS`  400SAP_BR_DESIGN_ENGINEER        SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DEVELOPMENT_MANAGER_DIN`  0000240475`  AGR_USERS`  400SAP_BR_DEVELOPMENT_MANAGER_DINSAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_EMPLOYEE_PROCUREMENT`  0000240476`  AGR_USERS`  400SAP_BR_EMPLOYEE_PROCUREMENT   SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_GL_ACCOUNTANT`  0000240477`  AGR_USERS`  400SAP_BR_GL_ACCOUNTANT          SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INTERNAL_SALES_REP`  0000240478`  AGR_USERS`  400SAP_BR_INTERNAL_SALES_REP     SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INVENTORY_MANAGER`  0000240479`  AGR_USERS`  400SAP_BR_INVENTORY_MANAGER      SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_PLANNER`  0000240480`  AGR_USERS`  400SAP_BR_MAINTENANCE_PLANNER    SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_TECHNICIAN`  0000240481`  AGR_USERS`  400SAP_BR_MAINTENANCE_TECHNICIAN SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MATL_PLNR_EXT_PROC`  0000240482`  AGR_USERS`  400SAP_BR_MATL_PLNR_EXT_PROC     SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MD_SPECIALIST_RAW_SUBST`  0000240483`  AGR_USERS`  400SAP_BR_MD_SPECIALIST_RAW_SUBSTSAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_OVERHEAD_ACCOUNTANT`  0000240484`  AGR_USERS`  400SAP_BR_OVERHEAD_ACCOUNTANT    SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODMASTER_SPECIALIST`  0000240485`  AGR_USERS`  400SAP_BR_PRODMASTER_SPECIALIST  SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ACCOUNTANT`  0000240486`  AGR_USERS`  400SAP_BR_PRODN_ACCOUNTANT       SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_DISC`  0000240487`  AGR_USERS`  400SAP_BR_PRODN_ENG_DISC         SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_PROC`  0000240488`  AGR_USERS`  400SAP_BR_PRODN_ENG_PROC         SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_DISC`  0000240489`  AGR_USERS`  400SAP_BR_PRODN_OPTR_DISC        SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_PROC`  0000240490`  AGR_USERS`  400SAP_BR_PRODN_OPTR_PROC        SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_RPTV`  0000240491`  AGR_USERS`  400SAP_BR_PRODN_OPTR_RPTV        SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR`  0000240492`  AGR_USERS`  400SAP_BR_PRODN_PLNR             SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR_LEAN_MFG`  0000240493`  AGR_USERS`  400SAP_BR_PRODN_PLNR_LEAN_MFG    SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_DISC`  0000240494`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_DISC  SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_PROC`  0000240495`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_PROC  SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_RPTV`  0000240496`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_RPTV  SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODUCT_CONFIG_MODELER`  0000240497`  AGR_USERS`  400SAP_BR_PRODUCT_CONFIG_MODELER SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASER`  0000240498`  AGR_USERS`  400SAP_BR_PURCHASER              SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASING_MANAGER`  0000240499`  AGR_USERS`  400SAP_BR_PURCHASING_MANAGER     SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECEIVING_SPECIALIST`  0000240500`  AGR_USERS`  400SAP_BR_RECEIVING_SPECIALIST   SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECIPE_DEVELOPER`  0000240501`  AGR_USERS`  400SAP_BR_RECIPE_DEVELOPER       SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_SHIPPING_SPECIALIST`  0000240502`  AGR_USERS`  400SAP_BR_SHIPPING_SPECIALIST    SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_WAREHOUSE_CLERK`  0000240503`  AGR_USERS`  400SAP_BR_WAREHOUSE_CLERK        SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FIN_BANK_APP`  0000240504`  AGR_USERS`  400SAP_FIN_BANK_APP              SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FND_TCR_T`  0000240505`  AGR_USERS`  400SAP_FND_TCR_T                 SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDGA_MENU`  0000240506`  AGR_USERS`  400SAP_MDGA_MENU                 SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDG_ADMIN`  0000240507`  AGR_USERS`  400SAP_MDG_ADMIN                 SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFM_DLV_APP`  0000240508`  AGR_USERS`  400SAP_SD_SOFM_DLV_APP           SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFULFIL_MON_APP`  0000240509`  AGR_USERS`  400SAP_SD_SOFULFIL_MON_APP       SAP563      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZSAPTEXT`  0000240510`  AGR_USERS`  400ZSAPTEXT                      SAP563      2020112799991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZTRAINING_SJM`  0000240511`  AGR_USERS`  400ZTRAINING_SJM                 SAP563      2020120299991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_LORD_ODATA_ORDER`  0000240550`  AGR_USERS`  400SAPOS_SD_LORD_ODATA_ORDER     SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_RESOLVE_CREDIT_BLOCK`  0000240551`  AGR_USERS`  400SAPOS_SD_RESOLVE_CREDIT_BLOCK SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAPOS_SD_SOFM_INVOICE`  0000240552`  AGR_USERS`  400SAPOS_SD_SOFM_INVOICE         SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SEFS_ADMIN`  0000240553`  AGR_USERS`  400SAP_BC_SEFS_ADMIN             SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BC_SES_ADMIN`  0000240554`  AGR_USERS`  400SAP_BC_SES_ADMIN              SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT`  0000240555`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT          SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AA_ACCOUNTANT_US`  0000240556`  AGR_USERS`  400SAP_BR_AA_ACCOUNTANT_US       SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_ADMINISTRATOR_RCP_DEV`  0000240557`  AGR_USERS`  400SAP_BR_ADMINISTRATOR_RCP_DEV  SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT`  0000240558`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT          SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_ACCOUNTANT_PROCUREMT`  0000240559`  AGR_USERS`  400SAP_BR_AP_ACCOUNTANT_PROCUREMTSAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AP_MANAGER`  0000240560`  AGR_USERS`  400SAP_BR_AP_MANAGER             SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_ACCOUNTANT`  0000240561`  AGR_USERS`  400SAP_BR_AR_ACCOUNTANT          SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_AR_MANAGER`  0000240562`  AGR_USERS`  400SAP_BR_AR_MANAGER             SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BILLING_CLERK`  0000240563`  AGR_USERS`  400SAP_BR_BILLING_CLERK          SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BOM_ENGINEER`  0000240564`  AGR_USERS`  400SAP_BR_BOM_ENGINEER           SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BPC_EXPERT`  0000240565`  AGR_USERS`  400SAP_BR_BPC_EXPERT             SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BUPA_MASTER_SPECIALIST`  0000240566`  AGR_USERS`  400SAP_BR_BUPA_MASTER_SPECIALIST SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_BUYER`  0000240567`  AGR_USERS`  400SAP_BR_BUYER                  SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CASH_SPECIALIST`  0000240568`  AGR_USERS`  400SAP_BR_CASH_SPECIALIST        SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_CREDIT_CONTROLLER`  0000240569`  AGR_USERS`  400SAP_BR_CREDIT_CONTROLLER      SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DESIGN_ENGINEER`  0000240570`  AGR_USERS`  400SAP_BR_DESIGN_ENGINEER        SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_DEVELOPMENT_MANAGER_DIN`  0000240571`  AGR_USERS`  400SAP_BR_DEVELOPMENT_MANAGER_DINSAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_EMPLOYEE_PROCUREMENT`  0000240572`  AGR_USERS`  400SAP_BR_EMPLOYEE_PROCUREMENT   SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_GL_ACCOUNTANT`  0000240573`  AGR_USERS`  400SAP_BR_GL_ACCOUNTANT          SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INTERNAL_SALES_REP`  0000240574`  AGR_USERS`  400SAP_BR_INTERNAL_SALES_REP     SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_INVENTORY_MANAGER`  0000240575`  AGR_USERS`  400SAP_BR_INVENTORY_MANAGER      SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_PLANNER`  0000240576`  AGR_USERS`  400SAP_BR_MAINTENANCE_PLANNER    SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MAINTENANCE_TECHNICIAN`  0000240577`  AGR_USERS`  400SAP_BR_MAINTENANCE_TECHNICIAN SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MATL_PLNR_EXT_PROC`  0000240578`  AGR_USERS`  400SAP_BR_MATL_PLNR_EXT_PROC     SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_MD_SPECIALIST_RAW_SUBST`  0000240579`  AGR_USERS`  400SAP_BR_MD_SPECIALIST_RAW_SUBSTSAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_OVERHEAD_ACCOUNTANT`  0000240580`  AGR_USERS`  400SAP_BR_OVERHEAD_ACCOUNTANT    SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODMASTER_SPECIALIST`  0000240581`  AGR_USERS`  400SAP_BR_PRODMASTER_SPECIALIST  SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ACCOUNTANT`  0000240582`  AGR_USERS`  400SAP_BR_PRODN_ACCOUNTANT       SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_DISC`  0000240583`  AGR_USERS`  400SAP_BR_PRODN_ENG_DISC         SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_ENG_PROC`  0000240584`  AGR_USERS`  400SAP_BR_PRODN_ENG_PROC         SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_DISC`  0000240585`  AGR_USERS`  400SAP_BR_PRODN_OPTR_DISC        SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_PROC`  0000240586`  AGR_USERS`  400SAP_BR_PRODN_OPTR_PROC        SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_OPTR_RPTV`  0000240587`  AGR_USERS`  400SAP_BR_PRODN_OPTR_RPTV        SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR`  0000240588`  AGR_USERS`  400SAP_BR_PRODN_PLNR             SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_PLNR_LEAN_MFG`  0000240589`  AGR_USERS`  400SAP_BR_PRODN_PLNR_LEAN_MFG    SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_DISC`  0000240590`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_DISC  SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_PROC`  0000240591`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_PROC  SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODN_SUPERVISOR_RPTV`  0000240592`  AGR_USERS`  400SAP_BR_PRODN_SUPERVISOR_RPTV  SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PRODUCT_CONFIG_MODELER`  0000240593`  AGR_USERS`  400SAP_BR_PRODUCT_CONFIG_MODELER SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASER`  0000240594`  AGR_USERS`  400SAP_BR_PURCHASER              SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_PURCHASING_MANAGER`  0000240595`  AGR_USERS`  400SAP_BR_PURCHASING_MANAGER     SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECEIVING_SPECIALIST`  0000240596`  AGR_USERS`  400SAP_BR_RECEIVING_SPECIALIST   SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_RECIPE_DEVELOPER`  0000240597`  AGR_USERS`  400SAP_BR_RECIPE_DEVELOPER       SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_SHIPPING_SPECIALIST`  0000240598`  AGR_USERS`  400SAP_BR_SHIPPING_SPECIALIST    SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_BR_WAREHOUSE_CLERK`  0000240599`  AGR_USERS`  400SAP_BR_WAREHOUSE_CLERK        SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FIN_BANK_APP`  0000240600`  AGR_USERS`  400SAP_FIN_BANK_APP              SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_FND_TCR_T`  0000240601`  AGR_USERS`  400SAP_FND_TCR_T                 SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDGA_MENU`  0000240602`  AGR_USERS`  400SAP_MDGA_MENU                 SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_MDG_ADMIN`  0000240603`  AGR_USERS`  400SAP_MDG_ADMIN                 SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFM_DLV_APP`  0000240604`  AGR_USERS`  400SAP_SD_SOFM_DLV_APP           SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  SAP_SD_SOFULFIL_MON_APP`  0000240605`  AGR_USERS`  400SAP_SD_SOFULFIL_MON_APP       SAP564      2020082199991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZSAPTEXT`  0000240606`  AGR_USERS`  400ZSAPTEXT                      SAP564      2020112799991231`  KEY`  I`  1`  `  `  `  `  `
400`  PFCG`  ZTRAINING_SJM`  0000240607`  AGR_USERS`  400ZTRAINING_SJM                 SAP564      2020120299991231`  KEY`  I`  1`  `  `  `  `  `
