MANDT [C(00006)]`BNAME [C(00024)]`MODDA [D(00016)]`MODTI [T(00012)]`MODBE [C(00024)]`TCODE [C(00008)]`REPID [C(00080)]`GLTGV [D(00016)]`GLTGB [D(00016)]`USTYP [C(00002)]`CLASS [C(00024)]`UFLAG [b(00001)]`ACCNT [C(00024)]
400`  SAP077`  20201011`  125239`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20201111`  A`  `  0 `
400`  SAP078`  20200827`  125734`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP079`  20200707`  154652`  SAP079`  KRNL`  SAPMSYST`  00000000`  20200716`  A`  `  0 `
400`  SAP080`  20200709`  135438`  SAP080`  KRNL`  SAPMSYST`  00000000`  20200716`  A`  `  0 `
400`  SAP081`  20200713`  100931`  SAP081`  KRNL`  SAPMSYST`  00000000`  20200716`  A`  `  128 `
400`  SAP082`  20200713`  100901`  SAP082`  KRNL`  SAPMSYST`  00000000`  20200718`  A`  `  128 `
400`  SAP083`  20200708`  155329`  SAP083`  KRNL`  SAPMSYST`  00000000`  20200718`  A`  `  0 `
400`  SAP084`  20200713`  100837`  SAP084`  KRNL`  SAPMSYST`  00000000`  20200718`  A`  `  128 `
400`  SAP085`  20200924`  143719`  SAP085`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP086`  20200709`  212056`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  64 `
400`  SAP087`  20200924`  134306`  SAP087`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP088`  20200714`  232745`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  99990820`  A`  `  64 `
400`  SAP089`  20200713`  225958`  SAP089`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP090`  20200913`  203007`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP091`  20200713`  104748`  SAP091`  KRNL`  SAPMSYST`  00000000`  20200723`  A`  `  0 `
400`  SAP092`  20200713`  223716`  SAP092`  KRNL`  SAPMSYST`  00000000`  20200723`  A`  `  0 `
400`  SAP093`  20200822`  123252`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP094`  20200822`  154054`  SAP094`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP095`  20200714`  152844`  SAP095`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP096`  20200714`  153834`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200724`  A`  `  0 `
400`  SAP097`  20200714`  180921`  SAP097`  KRNL`  SAPMSYST`  00000000`  20200724`  A`  `  0 `
400`  SAP098`  20200714`  182239`  SAP098`  KRNL`  SAPMSYST`  00000000`  20200814`  A`  `  0 `
400`  SAP099`  20200922`  230202`  SAP099`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP100`  20200715`  183930`  SAP100`  KRNL`  SAPMSYST`  00000000`  20210114`  A`  `  0 `
400`  SAP101`  20200715`  120620`  SAP101`  KRNL`  SAPMSYST`  00000000`  20200814`  A`  `  0 `
400`  SAP102`  20200715`  130815`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200725`  A`  `  0 `
400`  SAP103`  20200715`  153849`  SAP103`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP104`  20200831`  112725`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200815`  A`  `  64 `
400`  SAP105`  20200824`  101458`  SAP105`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP106`  20200828`  150342`  SAP106`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP107`  20200821`  095155`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP108`  20200822`  162740`  SAP108`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP109`  20200825`  175701`  SAP109`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP110`  20200821`  095309`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP111`  20200821`  100015`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP112`  20200921`  090515`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP113`  20200821`  165722`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  64 `
400`  SAP114`  20200821`  100113`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP115`  20200914`  093935`  SAP115`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP116`  20200821`  100146`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP117`  20200913`  235720`  SAP117`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  128 `
400`  SAP118`  20200824`  221405`  SAP118`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP119`  20200821`  100228`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP120`  20200821`  100242`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP121`  20200825`  205330`  SAP121`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP122`  20200923`  081144`  SAP122`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  128 `
400`  SAP123`  20200821`  100328`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP124`  20200907`  090858`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200913`  A`  `  0 `
400`  SAP125`  20200823`  193124`  SAP125`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP126`  20200821`  101621`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP127`  20200909`  105316`  SAP127`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  128 `
400`  SAP128`  20200823`  140351`  SAP128`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP129`  20200821`  101708`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP130`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP131`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP132`  20200825`  133202`  SAP132`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP133`  20201008`  223941`  SAP133`  KRNL`  SAPMSYST`  00000000`  20201108`  A`  `  0 `
400`  SAP134`  20200824`  091631`  SAP134`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP135`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP136`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP137`  20201024`  101622`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP138`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP139`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP140`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP141`  20200821`  115226`  SAP141`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP142`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP143`  20201015`  092620`  SAP143`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP144`  20200828`  154854`  SAP144`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP145`  20200821`  104546`  SAP145`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP146`  20200825`  221500`  SAP146`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP147`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP148`  20200914`  090635`  SAP148`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP149`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP150`  20200821`  115359`  SAP150`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP151`  20200821`  115434`  SAP151`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP152`  20200821`  115504`  SAP152`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP153`  20200821`  115533`  SAP153`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP154`  20200821`  115600`  SAP154`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP155`  20200821`  115628`  SAP155`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP156`  20200821`  134824`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  64 `
400`  SAP157`  20200928`  141137`  SAP157`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP158`  20200821`  150712`  SAP158`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP159`  20200914`  170854`  SAP159`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP160`  20200821`  101406`  SAP`  SU10`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP161`  20200821`  102024`  SAP161`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP162`  20200821`  143550`  SAP162`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP163`  20200821`  125729`  SAP163`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
